# Mt Hood Test Site (651)
# Oregon  SNOTEL Site - 5370 ft
# Daily Data for Period of Record
#
# (As of: Mon Nov 10 19:54:47 PST 2014)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2013-10-08,1.2,2.0,35,30,33,1.20
2013-10-09,2.3,3.2,40,31,35,0.10
2013-10-10,2.2,3.3,42,31,36,0.00
2013-10-11,2.2,3.3,38,32,34,0.00
2013-10-12,2.1,3.3,37,32,34,0.00
2013-10-13,2.1,3.3,42,31,36,0.00
2013-10-14,2.1,3.3,47,34,41,0.00
2013-10-15,2.0,3.3,49,35,42,0.00
2013-10-16,1.9,3.3,54,39,45,0.00
2013-10-17,1.8,3.3,52,38,44,0.00
2013-10-18,1.7,3.3,54,44,49,0.00
2013-10-19,1.5,3.3,60,47,53,0.00
2013-10-20,1.2,3.3,60,46,52,0.00
2013-10-21,0.7,3.3,59,49,54,0.00
2013-10-22,0.3,3.3,59,51,54,0.00
2013-10-23,0.0,3.3,58,51,54,0.00
2013-10-24,0.0,3.3,61,49,53,0.00
2013-10-25,0.0,3.3,60,45,51,0.00
2013-10-26,0.0,3.3,57,42,48,0.00
2013-10-27,0.0,3.3,46,34,37,0.70
2013-10-28,0.4,4.0,35,28,32,0.00
2013-10-29,0.3,4.0,42,26,33,0.00
2013-10-30,0.4,4.0,42,30,36,0.00
2013-10-31,0.4,4.0,42,33,39,0.30
2013-11-01,0.2,4.3,49,33,41,0.00
2013-11-02,0.1,4.3,44,27,33,1.30
2013-11-03,0.9,5.6,29,26,28,1.10
2013-11-04,2.2,6.7,34,28,31,0.70
2013-11-05,2.8,7.4,38,33,36,1.00
2013-11-06,3.0,8.4,42,37,39,0.50
2013-11-07,2.8,8.9,42,31,35,0.90
2013-11-08,3.3,9.8,33,30,31,0.60
2013-11-09,3.8,10.4,39,30,33,0.00
2013-11-10,3.8,10.4,47,39,43,0.00
2013-11-11,3.9,10.4,49,42,45,0.00
2013-11-12,3.8,10.4,48,37,42,0.00
2013-11-13,3.3,10.4,45,35,38,0.00
2013-11-14,3.3,10.4,43,29,33,0.40
2013-11-15,3.4,10.8,31,26,29,1.10
2013-11-16,4.8,11.9,33,27,29,1.80
2013-11-17,6.8,13.7,34,29,32,0.50
2013-11-18,7.5,14.2,38,33,34,0.60
2013-11-19,7.8,14.8,39,25,34,1.40
2013-11-20,7.8,16.2,26,20,23,0.00
2013-11-21,8.0,16.2,34,22,29,0.00
2013-11-22,7.7,16.2,44,34,39,0.00
2013-11-23,7.3,16.2,46,40,43,0.00
2013-11-24,7.7,16.2,55,40,46,0.00
2013-11-25,7.6,16.2,53,41,45,0.00
2013-11-26,7.5,16.2,46,38,42,0.00
2013-11-27,7.6,16.2,45,39,42,0.00
2013-11-28,7.4,16.2,49,38,42,0.00
2013-11-29,7.6,16.2,43,33,39,0.10
2013-11-30,7.2,16.3,41,33,37,0.00
2013-12-01,7.4,16.3,41,34,39,4.60
2013-12-02,7.3,20.9,34,19,25,1.40
2013-12-03,8.7,22.3,20,9,16,0.10
2013-12-04,8.4,22.4,17,7,11,0.00
2013-12-05,8.3,22.4,20,7,11,0.00
2013-12-06,8.0,22.4,11,5,8,0.00
2013-12-07,7.4,22.4,10,1,6,0.00
2013-12-08,8.0,22.4,21,6,13,0.20
2013-12-09,8.0,22.6,27,18,22,0.00
2013-12-10,7.1,22.6,31,20,25,0.10
2013-12-11,7.4,22.7,42,28,34,0.00
2013-12-12,7.8,22.7,38,31,34,0.30
2013-12-13,8.0,23.0,35,32,34,0.30
2013-12-14,8.4,23.3,40,34,37,0.00
2013-12-15,9.0,23.3,40,30,36,0.00
2013-12-16,8.9,23.3,50,31,43,0.00
2013-12-17,9.0,23.3,50,36,45,0.00
2013-12-18,8.9,23.3,36,18,29,0.20
2013-12-19,9.2,23.5,23,16,19,0.00
2013-12-20,9.3,23.5,34,22,31,1.20
2013-12-21,9.3,24.7,34,32,33,1.00
2013-12-22,9.4,25.7,35,33,34,0.30
2013-12-23,9.7,26.0,38,24,33,0.70
2013-12-24,10.1,26.7,44,21,32,0.00
2013-12-25,10.3,26.7,50,40,44,0.00
2013-12-26,10.2,26.7,52,40,45,0.00
2013-12-27,10.4,26.7,47,30,40,0.00
2013-12-28,10.1,26.7,39,27,33,0.00
2013-12-29,10.7,26.7,46,33,39,0.00
2013-12-30,10.0,26.7,47,36,42,0.00
2013-12-31,10.0,26.7,37,30,34,0.10
2014-01-01,10.4,26.8,48,32,40,0.00
2014-01-02,10.5,26.8,48,33,42,0.00
2014-01-03,9.9,26.8,33,19,25,0.50
2014-01-04,10.9,27.3,40,20,30,0.00
2014-01-05,10.9,27.3,40,33,37,0.00
2014-01-06,10.8,27.3,47,35,39,0.00
2014-01-07,10.6,27.3,37,32,34,0.50
2014-01-08,10.9,27.8,35,29,33,1.50
